tid,tournament_name,start_date,event_day,month,round,table,player_id,player_name,player_deck,opponent_id,opponent_name,opponent_deck,result
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02-05,2026-02,3,6,1FDH3YwLOJqqhoGYjXHh#2,Udo,Pedido de Apoio,1FDH3YwLOJqqhoGYjXHh#1,Gustavo Dias,Ferocidade Felina,win
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02-05,2026-02,3,6,1FDH3YwLOJqqhoGYjXHh#2,Udo,Pedido de Apoio,qw4XxzovtDnuqfsMelKQ#2,Vicente,Enxame Fractius,win
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02-05,2026-02,3,6,qw4XxzovtDnuqfsMelKQ#2,Vicente,Enxame Fractius,qw4XxzovtDnuqfsMelKQ#1,Chueiry,Dance of the Elements,lose
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02-05,2026-02,3,6,qw4XxzovtDnuqfsMelKQ#2,Vicente,Enxame Fractius,1FDH3YwLOJqqhoGYjXHh#1,Gustavo Dias,Ferocidade Felina,lose
liga-2x2-online-s1-e02,Liga 2x2 Online S1-E02,2026-02-05,2026-02-05,2026-02,3,6,qw4XxzovtDnuqfsMelKQ#2,Vicente,Enxame Fractius,1FDH3YwLOJqqhoGYjXHh#2,Udo,Pedido de Apoio,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,1,80VymoaRewwNl83VpMMR#2,Arthur Sartori,Veloci-E-Rápido,FIWIeD1Fl6s9v6TwJ89J#1,Jorel,Blight Curse,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,1,80VymoaRewwNl83VpMMR#2,Arthur Sartori,Veloci-E-Rápido,80VymoaRewwNl83VpMMR#1,Marcos Sartori,Temur Roar,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,1,80VymoaRewwNl83VpMMR#2,Arthur Sartori,Veloci-E-Rápido,FIWIeD1Fl6s9v6TwJ89J#2,Martin,Counter Blitz,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,1,FIWIeD1Fl6s9v6TwJ89J#1,Jorel,Blight Curse,80VymoaRewwNl83VpMMR#2,Arthur Sartori,Veloci-E-Rápido,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,1,FIWIeD1Fl6s9v6TwJ89J#1,Jorel,Blight Curse,80VymoaRewwNl83VpMMR#1,Marcos Sartori,Temur Roar,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,1,FIWIeD1Fl6s9v6TwJ89J#1,Jorel,Blight Curse,FIWIeD1Fl6s9v6TwJ89J#2,Martin,Counter Blitz,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,1,80VymoaRewwNl83VpMMR#1,Marcos Sartori,Temur Roar,80VymoaRewwNl83VpMMR#2,Arthur Sartori,Veloci-E-Rápido,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,1,80VymoaRewwNl83VpMMR#1,Marcos Sartori,Temur Roar,FIWIeD1Fl6s9v6TwJ89J#1,Jorel,Blight Curse,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,1,80VymoaRewwNl83VpMMR#1,Marcos Sartori,Temur Roar,FIWIeD1Fl6s9v6TwJ89J#2,Martin,Counter Blitz,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,1,FIWIeD1Fl6s9v6TwJ89J#2,Martin,Counter Blitz,80VymoaRewwNl83VpMMR#2,Arthur Sartori,Veloci-E-Rápido,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,1,FIWIeD1Fl6s9v6TwJ89J#2,Martin,Counter Blitz,FIWIeD1Fl6s9v6TwJ89J#1,Jorel,Blight Curse,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,1,FIWIeD1Fl6s9v6TwJ89J#2,Martin,Counter Blitz,80VymoaRewwNl83VpMMR#1,Marcos Sartori,Temur Roar,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,2,u2QTDQGZ71XWsb8sfpfa#1,Boone,Creative Energy,Y0QFPQR8yt8RFZGIBNrO#1,Carlos,Animated Army,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,2,u2QTDQGZ71XWsb8sfpfa#1,Boone,Creative Energy,Y0QFPQR8yt8RFZGIBNrO#2,Errejota,Temur Roar,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,2,u2QTDQGZ71XWsb8sfpfa#1,Boone,Creative Energy,u2QTDQGZ71XWsb8sfpfa#2,Reva,Timey-Wimey,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,2,Y0QFPQR8yt8RFZGIBNrO#1,Carlos,Animated Army,u2QTDQGZ71XWsb8sfpfa#1,Boone,Creative Energy,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,2,Y0QFPQR8yt8RFZGIBNrO#1,Carlos,Animated Army,Y0QFPQR8yt8RFZGIBNrO#2,Errejota,Temur Roar,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,2,Y0QFPQR8yt8RFZGIBNrO#1,Carlos,Animated Army,u2QTDQGZ71XWsb8sfpfa#2,Reva,Timey-Wimey,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,2,Y0QFPQR8yt8RFZGIBNrO#2,Errejota,Temur Roar,u2QTDQGZ71XWsb8sfpfa#1,Boone,Creative Energy,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,2,Y0QFPQR8yt8RFZGIBNrO#2,Errejota,Temur Roar,Y0QFPQR8yt8RFZGIBNrO#1,Carlos,Animated Army,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,2,Y0QFPQR8yt8RFZGIBNrO#2,Errejota,Temur Roar,u2QTDQGZ71XWsb8sfpfa#2,Reva,Timey-Wimey,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,2,u2QTDQGZ71XWsb8sfpfa#2,Reva,Timey-Wimey,u2QTDQGZ71XWsb8sfpfa#1,Boone,Creative Energy,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,2,u2QTDQGZ71XWsb8sfpfa#2,Reva,Timey-Wimey,Y0QFPQR8yt8RFZGIBNrO#1,Carlos,Animated Army,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,2,u2QTDQGZ71XWsb8sfpfa#2,Reva,Timey-Wimey,Y0QFPQR8yt8RFZGIBNrO#2,Errejota,Temur Roar,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,3,FbBDvJXnOZd0uj0Scg6D#2,João Marmentini,Endless Punishment,BKpc4Ksc7zf2dz0fYg53#2,Juliano,Graveyard Overdrive,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,3,FbBDvJXnOZd0uj0Scg6D#2,João Marmentini,Endless Punishment,BKpc4Ksc7zf2dz0fYg53#1,Mateus,Içar Velas,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,3,FbBDvJXnOZd0uj0Scg6D#2,João Marmentini,Endless Punishment,FbBDvJXnOZd0uj0Scg6D#1,Vande,Scions & Spellcraft,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,3,BKpc4Ksc7zf2dz0fYg53#2,Juliano,Graveyard Overdrive,FbBDvJXnOZd0uj0Scg6D#2,João Marmentini,Endless Punishment,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,3,BKpc4Ksc7zf2dz0fYg53#2,Juliano,Graveyard Overdrive,BKpc4Ksc7zf2dz0fYg53#1,Mateus,Içar Velas,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,3,BKpc4Ksc7zf2dz0fYg53#2,Juliano,Graveyard Overdrive,FbBDvJXnOZd0uj0Scg6D#1,Vande,Scions & Spellcraft,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,3,BKpc4Ksc7zf2dz0fYg53#1,Mateus,Içar Velas,FbBDvJXnOZd0uj0Scg6D#2,João Marmentini,Endless Punishment,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,3,BKpc4Ksc7zf2dz0fYg53#1,Mateus,Içar Velas,BKpc4Ksc7zf2dz0fYg53#2,Juliano,Graveyard Overdrive,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,3,BKpc4Ksc7zf2dz0fYg53#1,Mateus,Içar Velas,FbBDvJXnOZd0uj0Scg6D#1,Vande,Scions & Spellcraft,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,3,FbBDvJXnOZd0uj0Scg6D#1,Vande,Scions & Spellcraft,FbBDvJXnOZd0uj0Scg6D#2,João Marmentini,Endless Punishment,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,3,FbBDvJXnOZd0uj0Scg6D#1,Vande,Scions & Spellcraft,BKpc4Ksc7zf2dz0fYg53#2,Juliano,Graveyard Overdrive,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,3,FbBDvJXnOZd0uj0Scg6D#1,Vande,Scions & Spellcraft,BKpc4Ksc7zf2dz0fYg53#1,Mateus,Içar Velas,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,4,uZB9erm2UyCSupfYRLmj#2,Bauer,Temur Roar,rpX9JwLJcdS7FSZIxLqm#2,Borini,Counter Blitz,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,4,uZB9erm2UyCSupfYRLmj#2,Bauer,Temur Roar,uZB9erm2UyCSupfYRLmj#1,Langa,Içar Velas,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,4,uZB9erm2UyCSupfYRLmj#2,Bauer,Temur Roar,rpX9JwLJcdS7FSZIxLqm#1,Vicente,Enxame Fractius,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,4,rpX9JwLJcdS7FSZIxLqm#2,Borini,Counter Blitz,uZB9erm2UyCSupfYRLmj#2,Bauer,Temur Roar,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,4,rpX9JwLJcdS7FSZIxLqm#2,Borini,Counter Blitz,uZB9erm2UyCSupfYRLmj#1,Langa,Içar Velas,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,4,rpX9JwLJcdS7FSZIxLqm#2,Borini,Counter Blitz,rpX9JwLJcdS7FSZIxLqm#1,Vicente,Enxame Fractius,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,4,uZB9erm2UyCSupfYRLmj#1,Langa,Içar Velas,uZB9erm2UyCSupfYRLmj#2,Bauer,Temur Roar,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,4,uZB9erm2UyCSupfYRLmj#1,Langa,Içar Velas,rpX9JwLJcdS7FSZIxLqm#2,Borini,Counter Blitz,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,4,uZB9erm2UyCSupfYRLmj#1,Langa,Içar Velas,rpX9JwLJcdS7FSZIxLqm#1,Vicente,Enxame Fractius,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,4,rpX9JwLJcdS7FSZIxLqm#1,Vicente,Enxame Fractius,uZB9erm2UyCSupfYRLmj#2,Bauer,Temur Roar,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,4,rpX9JwLJcdS7FSZIxLqm#1,Vicente,Enxame Fractius,rpX9JwLJcdS7FSZIxLqm#2,Borini,Counter Blitz,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,1,4,rpX9JwLJcdS7FSZIxLqm#1,Vicente,Enxame Fractius,uZB9erm2UyCSupfYRLmj#1,Langa,Içar Velas,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,1,Y0QFPQR8yt8RFZGIBNrO#1,Carlos,Animated Army,Y0QFPQR8yt8RFZGIBNrO#2,Errejota,Temur Roar,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,1,Y0QFPQR8yt8RFZGIBNrO#1,Carlos,Animated Army,FbBDvJXnOZd0uj0Scg6D#2,João Marmentini,Endless Punishment,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,1,Y0QFPQR8yt8RFZGIBNrO#1,Carlos,Animated Army,FbBDvJXnOZd0uj0Scg6D#1,Vande,Scions & Spellcraft,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,1,Y0QFPQR8yt8RFZGIBNrO#2,Errejota,Temur Roar,Y0QFPQR8yt8RFZGIBNrO#1,Carlos,Animated Army,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,1,Y0QFPQR8yt8RFZGIBNrO#2,Errejota,Temur Roar,FbBDvJXnOZd0uj0Scg6D#2,João Marmentini,Endless Punishment,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,1,Y0QFPQR8yt8RFZGIBNrO#2,Errejota,Temur Roar,FbBDvJXnOZd0uj0Scg6D#1,Vande,Scions & Spellcraft,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,1,FbBDvJXnOZd0uj0Scg6D#2,João Marmentini,Endless Punishment,Y0QFPQR8yt8RFZGIBNrO#1,Carlos,Animated Army,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,1,FbBDvJXnOZd0uj0Scg6D#2,João Marmentini,Endless Punishment,Y0QFPQR8yt8RFZGIBNrO#2,Errejota,Temur Roar,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,1,FbBDvJXnOZd0uj0Scg6D#2,João Marmentini,Endless Punishment,FbBDvJXnOZd0uj0Scg6D#1,Vande,Scions & Spellcraft,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,1,FbBDvJXnOZd0uj0Scg6D#1,Vande,Scions & Spellcraft,Y0QFPQR8yt8RFZGIBNrO#1,Carlos,Animated Army,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,1,FbBDvJXnOZd0uj0Scg6D#1,Vande,Scions & Spellcraft,Y0QFPQR8yt8RFZGIBNrO#2,Errejota,Temur Roar,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,1,FbBDvJXnOZd0uj0Scg6D#1,Vande,Scions & Spellcraft,FbBDvJXnOZd0uj0Scg6D#2,João Marmentini,Endless Punishment,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,2,uZB9erm2UyCSupfYRLmj#2,Bauer,Temur Roar,FIWIeD1Fl6s9v6TwJ89J#1,Jorel,Blight Curse,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,2,uZB9erm2UyCSupfYRLmj#2,Bauer,Temur Roar,uZB9erm2UyCSupfYRLmj#1,Langa,Içar Velas,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,2,uZB9erm2UyCSupfYRLmj#2,Bauer,Temur Roar,FIWIeD1Fl6s9v6TwJ89J#2,Martin,Counter Blitz,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,2,FIWIeD1Fl6s9v6TwJ89J#1,Jorel,Blight Curse,uZB9erm2UyCSupfYRLmj#2,Bauer,Temur Roar,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,2,FIWIeD1Fl6s9v6TwJ89J#1,Jorel,Blight Curse,uZB9erm2UyCSupfYRLmj#1,Langa,Içar Velas,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,2,FIWIeD1Fl6s9v6TwJ89J#1,Jorel,Blight Curse,FIWIeD1Fl6s9v6TwJ89J#2,Martin,Counter Blitz,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,2,uZB9erm2UyCSupfYRLmj#1,Langa,Içar Velas,uZB9erm2UyCSupfYRLmj#2,Bauer,Temur Roar,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,2,uZB9erm2UyCSupfYRLmj#1,Langa,Içar Velas,FIWIeD1Fl6s9v6TwJ89J#1,Jorel,Blight Curse,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,2,uZB9erm2UyCSupfYRLmj#1,Langa,Içar Velas,FIWIeD1Fl6s9v6TwJ89J#2,Martin,Counter Blitz,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,2,FIWIeD1Fl6s9v6TwJ89J#2,Martin,Counter Blitz,uZB9erm2UyCSupfYRLmj#2,Bauer,Temur Roar,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,2,FIWIeD1Fl6s9v6TwJ89J#2,Martin,Counter Blitz,FIWIeD1Fl6s9v6TwJ89J#1,Jorel,Blight Curse,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,2,FIWIeD1Fl6s9v6TwJ89J#2,Martin,Counter Blitz,uZB9erm2UyCSupfYRLmj#1,Langa,Içar Velas,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,3,80VymoaRewwNl83VpMMR#2,Arthur Sartori,Veloci-E-Rápido,BKpc4Ksc7zf2dz0fYg53#2,Juliano,Graveyard Overdrive,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,3,80VymoaRewwNl83VpMMR#2,Arthur Sartori,Veloci-E-Rápido,80VymoaRewwNl83VpMMR#1,Marcos Sartori,Temur Roar,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,3,80VymoaRewwNl83VpMMR#2,Arthur Sartori,Veloci-E-Rápido,BKpc4Ksc7zf2dz0fYg53#1,Mateus,Içar Velas,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,3,BKpc4Ksc7zf2dz0fYg53#2,Juliano,Graveyard Overdrive,80VymoaRewwNl83VpMMR#2,Arthur Sartori,Veloci-E-Rápido,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,3,BKpc4Ksc7zf2dz0fYg53#2,Juliano,Graveyard Overdrive,80VymoaRewwNl83VpMMR#1,Marcos Sartori,Temur Roar,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,3,BKpc4Ksc7zf2dz0fYg53#2,Juliano,Graveyard Overdrive,BKpc4Ksc7zf2dz0fYg53#1,Mateus,Içar Velas,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,3,80VymoaRewwNl83VpMMR#1,Marcos Sartori,Temur Roar,80VymoaRewwNl83VpMMR#2,Arthur Sartori,Veloci-E-Rápido,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,3,80VymoaRewwNl83VpMMR#1,Marcos Sartori,Temur Roar,BKpc4Ksc7zf2dz0fYg53#2,Juliano,Graveyard Overdrive,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,3,80VymoaRewwNl83VpMMR#1,Marcos Sartori,Temur Roar,BKpc4Ksc7zf2dz0fYg53#1,Mateus,Içar Velas,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,3,BKpc4Ksc7zf2dz0fYg53#1,Mateus,Içar Velas,80VymoaRewwNl83VpMMR#2,Arthur Sartori,Veloci-E-Rápido,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,3,BKpc4Ksc7zf2dz0fYg53#1,Mateus,Içar Velas,BKpc4Ksc7zf2dz0fYg53#2,Juliano,Graveyard Overdrive,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,3,BKpc4Ksc7zf2dz0fYg53#1,Mateus,Içar Velas,80VymoaRewwNl83VpMMR#1,Marcos Sartori,Temur Roar,draw
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,4,u2QTDQGZ71XWsb8sfpfa#1,Boone,Creative Energy,rpX9JwLJcdS7FSZIxLqm#2,Borini,Counter Blitz,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,4,u2QTDQGZ71XWsb8sfpfa#1,Boone,Creative Energy,u2QTDQGZ71XWsb8sfpfa#2,Reva,Timey-Wimey,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,4,u2QTDQGZ71XWsb8sfpfa#1,Boone,Creative Energy,rpX9JwLJcdS7FSZIxLqm#1,Vicente,Enxame Fractius,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,4,rpX9JwLJcdS7FSZIxLqm#2,Borini,Counter Blitz,u2QTDQGZ71XWsb8sfpfa#1,Boone,Creative Energy,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,4,rpX9JwLJcdS7FSZIxLqm#2,Borini,Counter Blitz,u2QTDQGZ71XWsb8sfpfa#2,Reva,Timey-Wimey,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,4,rpX9JwLJcdS7FSZIxLqm#2,Borini,Counter Blitz,rpX9JwLJcdS7FSZIxLqm#1,Vicente,Enxame Fractius,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,4,u2QTDQGZ71XWsb8sfpfa#2,Reva,Timey-Wimey,u2QTDQGZ71XWsb8sfpfa#1,Boone,Creative Energy,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,4,u2QTDQGZ71XWsb8sfpfa#2,Reva,Timey-Wimey,rpX9JwLJcdS7FSZIxLqm#2,Borini,Counter Blitz,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,4,u2QTDQGZ71XWsb8sfpfa#2,Reva,Timey-Wimey,rpX9JwLJcdS7FSZIxLqm#1,Vicente,Enxame Fractius,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,4,rpX9JwLJcdS7FSZIxLqm#1,Vicente,Enxame Fractius,u2QTDQGZ71XWsb8sfpfa#1,Boone,Creative Energy,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,4,rpX9JwLJcdS7FSZIxLqm#1,Vicente,Enxame Fractius,rpX9JwLJcdS7FSZIxLqm#2,Borini,Counter Blitz,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,2,4,rpX9JwLJcdS7FSZIxLqm#1,Vicente,Enxame Fractius,u2QTDQGZ71XWsb8sfpfa#2,Reva,Timey-Wimey,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,3,1,uZB9erm2UyCSupfYRLmj#2,Bauer,Temur Roar,Y0QFPQR8yt8RFZGIBNrO#1,Carlos,Animated Army,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,3,1,uZB9erm2UyCSupfYRLmj#2,Bauer,Temur Roar,Y0QFPQR8yt8RFZGIBNrO#2,Errejota,Temur Roar,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,3,1,uZB9erm2UyCSupfYRLmj#2,Bauer,Temur Roar,uZB9erm2UyCSupfYRLmj#1,Langa,Içar Velas,win
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,3,1,Y0QFPQR8yt8RFZGIBNrO#1,Carlos,Animated Army,uZB9erm2UyCSupfYRLmj#2,Bauer,Temur Roar,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,3,1,Y0QFPQR8yt8RFZGIBNrO#1,Carlos,Animated Army,Y0QFPQR8yt8RFZGIBNrO#2,Errejota,Temur Roar,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,3,1,Y0QFPQR8yt8RFZGIBNrO#1,Carlos,Animated Army,uZB9erm2UyCSupfYRLmj#1,Langa,Içar Velas,lose
liga-2x2-online-s1-e03,Liga 2x2 Online S1-E03,2026-02-19,2026-02-19,2026-02,3,1,Y0QFPQR8yt8RFZGIBNrO#2,Errejota,Temur Roar,uZB9erm2UyCSupfYRLmj#2,Bauer,Temur Roar,lose
